"V_GENE"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"IGKV6-29"	0.0649741248578357	-1.55682789654304	0.087937221937572	0.930758599704084	0.985217236965992	-4.76530164404997
"IGKV8-34"	-0.815496687130489	5.89238741096269	-0.476070461506318	0.638932837987281	0.982359238405445	-4.76632741683953
"IGKV20-101-2"	0.0439672193309364	-1.79457227165121	0.0664089579574634	0.947679551424984	0.985217236965992	-4.76650954717868
"IGKV4-71"	-0.250953147098453	5.53575089962367	-0.451035775180532	0.656580232628843	0.983786160499341	-4.77248767912416
"IGKV8-26"	0.8268128027846	6.008692773283	0.459544779558063	0.650558313436788	0.983786160499341	-4.77282473676454
"IGKV6-25"	-0.193474713086996	4.96789907386882	-0.389629145207949	0.700728709034077	0.985217236965992	-4.77358781488849
"IGKV1-117"	0.321254988603041	12.7441567278105	0.658333995239182	0.517466731422913	0.898825774322806	-4.77646728634995
"IGKV4-73"	-0.128788196674241	8.76373887335751	-0.208389146058319	0.836930251655917	0.985217236965992	-4.79598171480693
"IGKV5-37"	-0.0696201673612595	8.9010708120134	-0.0833949090652316	0.934326286024877	0.985217236965992	-4.80298071921045
"IGKV8-21"	0.0758435543847575	9.20384607922189	0.0605554078700754	0.952285097510699	0.985217236965992	-4.80598773146685
"IGKV1-131"	0.0276749913002607	5.52071202893286	0.0521325687317981	0.958915106860458	0.985217236965992	-4.80694462169207
"IGKV7-33"	-0.0150020402445366	7.43830382651453	-0.0100991420898201	0.992037383214462	0.997244523974068	-4.8076283810286
"IGKV4-50"	-0.429878190704216	12.8764309906646	-0.55170746867659	0.586964270040014	0.962621402865622	-4.80785074530495
"IGKV12-41"	-0.18609803284668	6.72903781935779	-0.198297173238409	0.844717013253471	0.985217236965992	-4.80788404774623
"IGKV1-122"	0.228322269983085	10.3968657601209	0.221861869323545	0.826561760891107	0.985217236965992	-4.80820725824732
"IGKV4-55"	0.283766356132867	12.4899049273082	0.504820701157567	0.61893402868704	0.982359238405445	-4.80926524540729
"IGKV4-92"	-0.100497088677081	7.35983459261094	-0.119899317099963	0.9057010075054	0.985217236965992	-4.81016385616278
"IGKV8-18"	-0.0655976482643634	10.6867575776035	-0.125693822932894	0.901168213237957	0.985217236965992	-4.81663671053506
"IGKV16-104"	0.00615575637626353	6.87058642026909	0.0113720800939792	0.991033784558439	0.997244523974068	-4.8176251654993
"IGKV4-58"	0.0601365845110138	10.9399752072881	0.0795627210304372	0.937337320241712	0.985217236965992	-4.82265507565766
"IGKV14-100"	0.0689816489815911	11.2448992813612	0.192404587671372	0.849271205724057	0.985217236965992	-4.82378171502879
"IGKV3-2"	0.193311067526603	13.3746283580592	0.483512005061937	0.633728546306927	0.982359238405445	-4.83641579857748
"IGKV1-99"	-0.0236821368448901	11.5796519907632	-0.0492465561177945	0.961187548259504	0.985217236965992	-4.83980425462186
"IGKV8-24"	0.0630980900220877	12.35531813477	0.125996678782557	0.90093139568528	0.985217236965992	-4.85712505689196
"IGKV1-110"	-0.200556116177623	13.6960999685107	-0.364059360186436	0.719448482242328	0.985217236965992	-4.86981463915502
"IGKV4-59"	0.132818256600434	13.7474440535829	0.359028620954598	0.723153314601005	0.985217236965992	-4.87302653496217
"IGLV2"	-0.224401061156058	16.8386056861869	-0.69985300853741	0.491689220072266	0.898825774322806	-4.87436273621065
"IGKV8-28"	0.0712043332990344	13.3892549871332	0.199248781938451	0.843982062456959	0.985217236965992	-4.88244011973334
"IGKV3-4"	-0.15854578032611	13.833932518493	-0.288757465596073	0.775594198830383	0.985217236965992	-4.88589808755162
"IGKV4-57-1"	0.0503335144971899	14.3731278279082	0.0942609571494137	0.925794224985906	0.985217236965992	-4.91873598834887
"IGKV5-39"	-0.00230353523823545	14.415317618488	-0.00349476917854043	0.997244523974068	0.997244523974068	-4.92740193791114
